month,site,plot,treatment,sp,ID,focal,age,leaves_tot,leaves_infec,leaf_area.pix,lesion_area.pix,severity,plant_group,next_severity,Mv_dens,EvS_dens,EvA_dens,Mv_sev,Ev_sev,Mv_sev_dens,EvS_sev_dens,EvA_sev_dens,edge_severity,dew_c,temp_avg_s,hum_avg_s,fungicide,plotf,next_severity_l,next_severity_t
early_aug,D2,3,water,Mv,3,1,seedling,8,2,502236,945,4.703963873557451e-4,Mv,0.1951970906658864,19,3,1,3.189503468814715e-4,0.20279009189366082,0.005741106243866487,0.6083702756809825,0.20279009189366082,0.008206640243995983,-0.5148166541356617,-1.4964509435146485,0.35034609533511,0,D23w,-1.4165837643420316,0.19586551809863662
early_aug,D2,4,water,Mv,1,1,seedling,5,2,399373,717,7.18125661975146e-4,Mv,0.27520020962643915,67,3,1,0.001365027898212529,0.15741194753588908,0.09009184128202692,0.47223584260766727,0.15741194753588908,0.8629844430101199,-0.6548871213404294,-0.8673104713111146,-0.06783381605610923,0,D24w,-0.9683943437004771,0.2756931916228724
early_aug,D2,4,water,Mv,2,1,seedling,6,3,452381,2242,0.002477999739157922,Mv,0.14199593333946398,67,3,1,4.850908596211411e-4,0.15741194753588908,0.03201599673499531,0.47223584260766727,0.15741194753588908,0.8629844430101199,-0.6548871213404294,-0.8673104713111146,-0.06783381605610923,0,D24w,-1.7988045434904316,0.14278102997687744
early_aug,D2,4,water,Mv,3,1,seedling,6,3,624861,315,2.520560572671362e-4,Mv,0.15871019522387525,67,3,1,0.0015980627005665342,0.15741194753588908,0.10547213823739125,0.47223584260766727,0.15741194753588908,0.8629844430101199,-0.6548871213404294,-0.8673104713111146,-0.06783381605610923,0,D24w,-1.6678512163489148,0.15945863777820887
early_aug,D2,5,water,Mv,1,1,seedling,4,2,488807,42116,0.04308039778481077,Mv,0.492603818995073,3,7,1,0.0024929579385566474,0.3117000400215413,0.004985915877113295,2.181900280150789,0.3117000400215413,0.0699247610108992,-0.5387974849767886,-0.6451254785283049,0.024731923271750125,0,D25w,-0.029586822970997607,0.4926200386902592
early_aug,D2,5,water,Mv,2,1,seedling,7,2,465874,1488,9.125704742974648e-4,Mv,0.16034324110333611,3,7,1,0.023576871593813303,0.3117000400215413,0.04715374318762661,2.181900280150789,0.3117000400215413,0.0699247610108992,-0.5387974849767886,-0.6451254785283049,0.024731923271750125,0,D25w,-1.6556713679671071,0.16108810241670599
early_aug,D2,5,water,Mv,3,1,seedling,7,1,340331,9704,0.00407334540281583,Mv,0.1904326548172847,3,7,1,0.021996484129554118,0.3117000400215413,0.043992968259108235,2.181900280150789,0.3117000400215413,0.0699247610108992,-0.5387974849767886,-0.6451254785283049,0.024731923271750125,0,D25w,-1.4471973331996555,0.19111153057426433
early_aug,D2,6,water,Mv,1,1,seedling,7,4,508845,622,6.985006660742887e-4,Mv,0.391451620985118,3,11,1,0.004789623082705282,0.14306650820882288,0.009579246165410563,1.5737315902970517,0.14306650820882288,2.0773290356424137,-0.4171834445109223,-1.2789046324636795,0.36095264050328335,0,D26w,-0.4412135689718674,0.3916896656759401
early_aug,D2,6,water,Mv,2,1,seedling,8,3,362854,943,9.745655277329174e-4,Mv,0.13589386498570696,3,11,1,0.004651590651875967,0.14306650820882288,0.009303181303751934,1.5737315902970517,0.14306650820882288,2.0773290356424137,-0.4171834445109223,-1.2789046324636795,0.36095264050328335,0,D26w,-1.8498152247616502,0.13669234335196637
early_aug,D2,6,water,Mv,3,1,seedling,7,3,362942,7287,0.008604680637677645,Mv,0.1413277361741476,3,11,1,8.365330969036031e-4,0.14306650820882288,0.0016730661938072061,1.5737315902970517,0.14306650820882288,2.0773290356424137,-0.4171834445109223,-1.2789046324636795,0.36095264050328335,0,D26w,-1.8042998425766792,0.14211429815622184
early_aug,D2,7,water,Mv,1,1,seedling,10,7,400242,3378,0.005907925704948506,Mv,0.24162754920910418,3,19,1,0.01868333746733204,0.1171887859280195,0.03736667493466408,2.2265869326323706,0.1171887859280195,0.4239978628843091,-0.17835000701586967,-0.4808941311382982,-0.11938214592723895,0,D27w,-1.1437743171181873,0.2421941554608386
early_aug,D2,7,water,Mv,2,1,seedling,9,5,363175,3501,0.005355544847525298,Mv,0.3866778781120901,3,19,1,0.018959527896043646,0.1171887859280195,0.03791905579208729,2.2265869326323706,0.1171887859280195,0.4239978628843091,-0.17835000701586967,-0.4808941311382982,-0.11938214592723895,0,D27w,-0.4612973364406214,0.38692639153728287
early_aug,D2,7,water,Mv,3,1,seedling,8,6,206108,8797,0.03201113008713878,Mv,0.19585574613484893,3,19,1,0.005631735276236902,0.1171887859280195,0.011263470552473804,2.2265869326323706,0.1171887859280195,0.4239978628843091,-0.17835000701586967,-0.4808941311382982,-0.11938214592723895,0,D27w,-1.4123964119295962,0.19652272914771113
early_aug,D2,8,water,Mv,1,1,seedling,8,6,232483,22561,0.07278274110365059,Mv,0.4827846327927151,3,3,3,0.06344278123801605,0.11000795309734052,0.1268855624760321,0.33002385929202155,0.33002385929202155,0.942297249862197,0.0773363073534305,-1.047502028727629,0.467293185899428,0,D28w,-0.06888856150816265,0.4828223857909767
early_aug,D2,8,water,Mv,2,1,seedling,8,6,175022,25338,0.1085777787935231,Mv,0.6945995570614625,3,3,3,0.045545262393079794,0.11000795309734052,0.09109052478615959,0.33002385929202155,0.33002385929202155,0.942297249862197,0.0773363073534305,-1.047502028727629,0.467293185899428,0,D28w,0.8217098247718413,0.6941728036468541
early_aug,D2,8,water,Mv,3,1,seedling,9,8,320835,6608,0.01830778368250901,Mv,0.8397854176875661,3,3,3,0.09068025994858683,0.11000795309734052,0.18136051989717367,0.33002385929202155,0.33002385929202155,0.942297249862197,0.0773363073534305,-1.047502028727629,0.467293185899428,0,D28w,1.656627297066936,0.839040274227725
early_aug,D2,9,water,Mv,1,1,seedling,7,2,342222,1293,0.001079499773330094,Mv,0.040758471791983476,3,3,5,0.039744494403003476,0.23060502675424926,0.07948898880600695,0.6918150802627479,1.1530251337712463,0.3688297491851919,-0.6391209176003685,-0.9052108597119933,-0.040796925874031,0,D29w,-3.1584556905570205,0.04176558040647474
early_aug,D2,9,water,Mv,2,1,seedling,6,1,465511,5165,0.001849222324141284,Mv,0.13227310700994913,3,3,5,0.03935963312759788,0.23060502675424926,0.07871926625519576,0.6918150802627479,1.1530251337712463,0.3688297491851919,-0.6391209176003685,-0.9052108597119933,-0.040796925874031,0,D29w,-1.881001840405585,0.1330795256349273
early_aug,D2,9,water,Mv,3,1,seedling,7,2,208023,56528,0.07763976648186567,Mv,0.4210038301605529,3,3,5,0.001464361048735689,0.23060502675424926,0.002928722097471378,0.6918150802627479,1.1530251337712463,0.3688297491851919,-0.6391209176003685,-0.9052108597119933,-0.040796925874031,0,D29w,-0.31865328286296796,0.42117706737511307
early_aug,D2,10,water,Mv,1,1,seedling,6,4,186148,5379,0.019264241356340115,Mv,0.4807196607491789,3,3,9,0.02586916714871908,0.1402898045425477,0.05173833429743816,0.4208694136276431,1.2626082408829293,1.8389752703376898,-0.6183138297164988,-0.7976374716988472,-0.014378909823760057,0,D210w,-0.07715946125115511,0.48076194219490437
early_aug,D2,10,water,Mv,2,1,seedling,7,4,176597,13970,0.045203809480665824,Mv,0.31044513443397304,3,3,9,0.012899383086556226,0.1402898045425477,0.025798766173112452,0.4208694136276431,1.2626082408829293,1.8389752703376898,-0.6183138297164988,-0.7976374716988472,-0.014378909823760057,0,D210w,-0.7980373110082855,0.31086082492863537
early_aug,D2,10,water,Mv,3,1,seedling,7,5,416032,3806,0.006534524816772336,Mv,0.025219698629470044,3,3,9,0.03223402541850297,0.1402898045425477,0.06446805083700594,0.4208694136276431,1.2626082408829293,1.8389752703376898,-0.6183138297164988,-0.7976374716988472,-0.014378909823760057,0,D210w,-3.654548107914025,0.026260883500896646
early_aug,D3,1,fungicide,Mv,1,1,seedling,7,1,392456,801,2.915704472057286e-4,Mv,0.19469409982005872,3,3,1,3.599208389526075e-4,0.15888174799689847,7.19841677905215e-4,0.4766452439906954,0.15888174799689847,0.07475754780216566,NA,NA,NA,1,D31f,-1.4197887030021192,0.19536363030290946
early_aug,D3,1,fungicide,Mv,2,1,seedling,7,1,354839,666,2.68129650751065e-4,Mv,0.12346552575283858,3,3,1,3.716412371799393e-4,0.15888174799689847,7.432824743598786e-4,0.4766452439906954,0.15888174799689847,0.07475754780216566,NA,NA,NA,1,D31f,-1.9600071033509472,0.12429125924899463
early_aug,D3,1,fungicide,Mv,3,1,seedling,7,2,333335,527,4.5171202715414997e-4,Mv,0.19451405825133855,3,3,1,2.798500489783968e-4,0.15888174799689847,5.597000979567936e-4,0.4766452439906954,0.15888174799689847,0.07475754780216566,NA,NA,NA,1,D31f,-1.4209374107396904,0.19518398356219085
early_aug,D3,2,fungicide,Mv,1,1,seedling,6,2,359807,2504,0.0023197621687923433,Mv,0.06193064760344528,7,3,1,0.018671681756214333,0.23078175904832335,0.11203009053728599,0.6923452771449701,0.23078175904832335,1.3124717670732209,NA,NA,NA,1,D32f,-2.7177936298361782,0.0628913260078237
early_aug,D3,2,fungicide,Mv,2,1,seedling,4,1,587961,80307,0.03414639746513799,Mv,0.24589096497613847,7,3,1,0.002758364108041508,0.23078175904832335,0.016550184648249047,0.6923452771449701,0.23078175904832335,1.3124717670732209,NA,NA,NA,1,D32f,-1.1206460196931691,0.24644822163189256
early_aug,D3,2,fungicide,Mv,3,1,seedling,5,1,357026,5707,0.0031969660472906734,Mv,0.24258075513508906,7,3,1,0.01823307981696517,0.23078175904832335,0.10939847890179101,0.6923452771449701,0.23078175904832335,1.3124717670732209,NA,NA,NA,1,D32f,-1.1385794563896416,0.24314527102295072
early_aug,D3,3,fungicide,Mv,1,1,seedling,8,4,387181,1520,0.0019629062376511244,Mv,0.025796938339533768,19,3,1,2.1643954625502317e-5,0.027005200063570746,3.8959118325904173e-4,0.08101560019071224,0.027005200063570746,1.54016559260955,NA,NA,NA,1,D33f,-3.6313262111005336,0.02683685733440321
early_aug,D3,3,fungicide,Mv,2,1,seedling,9,2,276500,3,2.4110910186859556e-6,Mv,0.4860051806015254,19,3,1,0.0010018915279417216,0.027005200063570746,0.018034047502950987,0.08101560019071224,0.027005200063570746,1.54016559260955,NA,NA,NA,1,D33f,-0.05599379084914252,0.4860358709949431
early_aug,D3,3,fungicide,Mv,3,1,seedling,7,3,272596,26,4.087681823231868e-5,Mv,0.16274253060300756,19,3,1,9.826586643349052e-4,0.027005200063570746,0.017687855958028294,0.08101560019071224,0.027005200063570746,1.54016559260955,NA,NA,NA,1,D33f,-1.637957297566247,0.16348213031659745
early_aug,D3,4,fungicide,Mv,1,1,seedling,8,3,334073,120,1.347010982629545e-4,Mv,0.2815558889753226,67,3,1,5.181963024604616e-4,0.06910502037473516,0.034200955962390464,0.2073150611242055,0.06910502037473516,1.212260749214151,NA,NA,NA,1,D34f,-0.9367547893182842,0.2820349330784469
early_aug,D3,4,fungicide,Mv,2,1,seedling,8,5,349158,448,8.019292125627939e-4,Mv,0.1635540852313728,67,3,1,1.8458224531054185e-4,0.06910502037473516,0.012182428190495762,0.2073150611242055,0.06910502037473516,1.212260749214151,NA,NA,NA,1,D34f,-1.6320132109528602,0.16429190521990047
early_aug,D3,4,fungicide,Mv,3,1,seedling,5,1,73359,86,2.344633923581292e-4,Mv,0.1636909584628454,67,3,1,4.683151554128742e-4,0.06910502037473516,0.030908800257249697,0.2073150611242055,0.06910502037473516,1.212260749214151,NA,NA,NA,1,D34f,-1.6310130478578206,0.16442847829077775
early_aug,D3,5,fungicide,Mv,1,1,seedling,8,2,453798,4675,0.0025754851277440625,Mv,0.2312885765834204,3,7,1,0.001289006852683293,0.10632015093730193,0.002578013705366586,0.7442410565611135,0.10632015093730193,0.7847205742322684,NA,NA,NA,1,D35f,-1.2010464340797218,0.23187785602073746
early_aug,D3,5,fungicide,Mv,2,1,seedling,6,2,352835,1484,0.001401977317065106,Mv,0.1474512608398727,3,7,1,0.0018757607580227715,0.10632015093730193,0.003751521516045543,0.7442410565611135,0.10632015093730193,0.7847205742322684,NA,NA,NA,1,D35f,-1.7547270844310259,0.14822439403978527
early_aug,D3,5,fungicide,Mv,3,1,seedling,8,3,250630,786,0.0011760363883014803,Mv,0.19784539068860404,3,7,1,0.001988731222404584,0.10632015093730193,0.003977462444809168,0.7442410565611135,0.10632015093730193,0.7847205742322684,NA,NA,NA,1,D35f,-1.3998116906115923,0.19850801044586588
early_aug,D3,6,fungicide,Mv,1,1,seedling,7,1,169025,706,5.966995583916157e-4,Mv,0.03060929626105649,3,11,1,0.0014066378018826702,0.18225362265281903,0.0028132756037653403,2.004789849181009,0.18225362265281903,0.4027398614135176,NA,NA,NA,1,D36f,-3.4553323336898125,0.03163866183943136
early_aug,D3,6,fungicide,Mv,2,1,seedling,6,1,345129,2628,0.001269090687829768,Mv,0.023613345684429493,3,11,1,0.001070442237163594,0.18225362265281903,0.002140884474327188,2.004789849181009,0.18225362265281903,0.4027398614135176,NA,NA,NA,1,D36f,-3.7220052989324337,0.024658053259682934
early_aug,D3,6,fungicide,Mv,3,1,seedling,3,1,400427,1855,0.001544184915935572,Mv,0.24062430623830516,3,11,1,9.328951231106919e-4,0.18225362265281903,0.0018657902462213838,2.004789849181009,0.18225362265281903,0.4027398614135176,NA,NA,NA,1,D36f,-1.1492569792689136,0.24119311258427378
early_aug,D3,7,fungicide,Mv,1,1,seedling,5,1,409583,952,4.64863043632182e-4,Mv,0.4933691950371253,3,19,1,1.8857285820441297e-4,0.26022724528408503,3.7714571640882593e-4,4.9443176603976156,0.26022724528408503,0.3775072120988606,NA,NA,NA,1,D37f,-0.026524721842014883,0.49338373627607895
early_aug,D3,7,fungicide,Mv,2,1,seedling,6,1,383744,0,0,Mv,0.19795575968872337,3,19,1,4.21004380020504e-4,0.26022724528408503,8.42008760041008e-4,4.9443176603976156,0.26022724528408503,0.3775072120988606,NA,NA,NA,1,D37f,-1.3991163941991571,0.19861813740870424
early_aug,D3,7,fungicide,Mv,3,1,seedling,6,1,267801,606,3.7714571640882593e-4,Mv,0.327888038230848,3,19,1,2.32431521816091e-4,0.26022724528408503,4.64863043632182e-4,4.9443176603976156,0.26022724528408503,0.3775072120988606,NA,NA,NA,1,D37f,-0.7177511711921659,0.32826547674349965
early_aug,D3,8,fungicide,Mv,1,1,seedling,3,1,451447,2611,0.0019278748852763078,Mv,0.28471354395846166,3,3,3,0.0013741529301790334,0.18572174722879847,0.002748305860358067,0.5571652416863955,0.5571652416863955,0.3765923063334591,NA,NA,NA,1,D38f,-0.9211974201302352,0.2851856633796054
early_aug,D3,8,fungicide,Mv,2,1,seedling,6,1,259390,1027,6.598815168921958e-4,Mv,0.35831694508676765,3,3,3,0.0020081496143710895,0.18572174722879847,0.004016299228742179,0.5571652416863955,0.5571652416863955,0.3765923063334591,NA,NA,NA,1,D38f,-0.5826753492225952,0.3586276535405247
early_aug,D3,8,fungicide,Mv,3,1,seedling,3,1,394077,2469,0.002088424343465871,Mv,0.17301385257556992,3,3,3,0.0012938782010842517,0.18572174722879847,0.0025877564021685034,0.5571652416863955,0.5571652416863955,0.3765923063334591,NA,NA,NA,1,D38f,-1.5644117098393573,0.17373092746027263
early_aug,D3,9,fungicide,Mv,1,1,seedling,8,4,311184,7102,0.01141125507738187,Mv,0.24308903708376514,3,3,5,0.005522113443929589,0.4151938585642819,0.011044226887859178,1.2455815756928459,2.0759692928214095,0.20182667820780198,NA,NA,NA,1,D39f,-1.1358150516399397,0.24365243831823058
early_aug,D3,9,fungicide,Mv,2,1,seedling,7,3,367978,9174,0.010684644967129247,Mv,0.390226730465847,3,3,5,0.005885418499055901,0.4151938585642819,0.011770836998111801,1.2455815756928459,2.0759692928214095,0.20182667820780198,NA,NA,NA,1,D39f,-0.4463583457584692,0.3904674613200885
early_aug,D3,9,fungicide,Mv,3,1,seedling,7,3,426686,358,3.595819207299312e-4,Mv,0.23933831035186748,3,3,5,0.01104795002225556,0.4151938585642819,0.02209590004451112,1.2455815756928459,2.0759692928214095,0.20182667820780198,NA,NA,NA,1,D39f,-1.1563077597183253,0.23990993686425374
early_aug,D3,10,fungicide,Mv,1,1,seedling,3,1,429753,4283,0.0033220632937214323,Mv,0.1412813664941857,3,3,9,0.0021096749694414305,0.5266703619499502,0.004219349938882861,1.5800110858498506,4.740033257549552,0.12043185436650085,NA,NA,NA,1,D310f,-1.804681994526449,0.14206803016415462
early_aug,D3,10,fungicide,Mv,2,1,seedling,8,1,619394,14011,0.0028275621010213207,Mv,0.07475372924289334,3,3,9,0.0023569255657914863,0.5266703619499502,0.004713851131582973,1.5800110858498506,4.740033257549552,0.12043185436650085,NA,NA,NA,1,D310f,-2.51584854376874,0.07568628685420278
early_aug,D3,10,fungicide,Mv,3,1,seedling,8,3,285065,1058,0.0013917878378615404,Mv,0.07765623417400992,3,3,9,0.0030748126973713765,0.5266703619499502,0.006149625394742753,1.5800110858498506,4.740033257549552,0.12043185436650085,NA,NA,NA,1,D310f,-2.474614377084969,0.07858242664292656
early_aug,D3,1,water,Mv,1,1,seedling,7,3,368628,5181,0.006023494068352299,Mv,0.01762425919597236,3,3,1,0.07047900870520628,0.35066976395611676,0.14095801741041256,1.0520092918683503,0.35066976395611676,0.46083590926077084,-1.1527917935483067,-0.053226544676279214,-1.5823121333728212,0,D31w,-4.020641826364838,0.018682100732823295
early_aug,D3,1,water,Mv,2,1,seedling,9,3,252677,6607,0.0087160023798499,Mv,0.06742069000012504,3,3,1,0.06913275454945747,0.35066976395611676,0.13826550909891494,1.0520092918683503,0.35066976395611676,0.46083590926077084,-1.1527917935483067,-0.053226544676279214,-1.5823121333728212,0,D31w,-2.6269884948669366,0.068369328837844065
early_aug,D3,1,water,Mv,3,1,seedling,7,4,526109,121754,0.13224201503056265,Mv,0.08593014097185385,3,3,1,0.007369748224101099,0.35066976395611676,0.014739496448202199,1.0520092918683503,0.35066976395611676,0.46083590926077084,-1.1527917935483067,-0.053226544676279214,-1.5823121333728212,0,D31w,-2.364361805557885,0.08683818890831907
early_aug,D3,2,water,Mv,1,1,seedling,6,3,254740,22696,0.04454738164402921,Mv,0.06714764102763017,7,3,1,0.06134841511200985,0.14054572495188636,0.3680904906720591,0.4216371748556591,0.14054572495188636,1.0561459149597703,-0.924907809050643,0.35544760563695266,-1.5708473513200674,0,D32w,-2.6313393320441305,0.06809687865695555
early_aug,D3,2,water,Mv,2,1,seedling,8,7,317255,2308,0.00636554191423303,Mv,0.10042167608195322,7,3,1,0.08043933497690793,0.14054572495188636,0.4826360098614476,0.4216371748556591,0.14054572495188636,1.0561459149597703,-0.924907809050643,0.35544760563695266,-1.5708473513200674,0,D32w,-2.1925391970183363,0.10129794433615948
early_aug,D3,2,water,Mv,3,1,seedling,3,1,605535,211328,0.11633128830978666,Mv,0.07887950730108274,7,3,1,0.02545646177913112,0.14054572495188636,0.15273877067478672,0.4216371748556591,0.14054572495188636,1.0561459149597703,-0.924907809050643,0.35544760563695266,-1.5708473513200674,0,D32w,-2.457657799853554,0.07980301715349265
early_aug,D3,3,water,Mv,1,1,seedling,9,1,288060,116697,0.045012613113008866,Mv,0.32690477775471766,19,3,1,0.013520898779485823,0.2265154292665194,0.24337617803074482,0.6795462877995582,0.2265154292665194,0.770216217901837,-0.8553450838379255,-0.21637605714035016,-0.8198304100749222,0,D33w,-0.7222163065723908,0.3272843725403433
early_aug,D3,3,water,Mv,2,1,seedling,2,1,468637,24313,0.025940119964919545,Mv,0.07704043727446402,19,3,1,0.023057145353530484,0.2265154292665194,0.4150286163635487,0.6795462877995582,0.2265154292665194,0.770216217901837,-0.8553450838379255,-0.21637605714035016,-0.8198304100749222,0,D33w,-2.4832430827651772,0.07796798017517792
early_aug,D3,3,water,Mv,3,1,seedling,7,2,295653,1140,0.0011016775940521006,Mv,0.13943067273359244,19,3,1,0.0354763665389642,0.2265154292665194,0.6385745977013556,0.6795462877995582,0.2265154292665194,0.770216217901837,-0.8553450838379255,-0.21637605714035016,-0.8198304100749222,0,D33w,-1.8200206605979201,0.14022139494251
early_aug,D3,4,water,Mv,1,1,seedling,7,4,569288,43864,0.0440289323806981,Mv,0.15866541205263818,67,3,1,0.015291324700778881,0.11921994282597621,1.0092274302514062,0.35765982847792865,0.11921994282597621,0.39085398067616584,-1.0807896099264191,0.16286998177917336,-1.651497335292849,0,D34w,-1.6681866539380685,0.15941395281568066
early_aug,D3,4,water,Mv,2,1,seedling,9,2,506651,12920,0.005666841891383045,Mv,0.4581676259170516,67,3,1,0.034472369945436405,0.11921994282597621,2.2751764163988026,0.35765982847792865,0.11921994282597621,0.39085398067616584,-1.0807896099264191,0.16286998177917336,-1.651497335292849,0,D34w,-0.1677212310709193,0.45825936357951425
early_aug,D3,4,water,Mv,3,1,seedling,6,2,309509,23135,0.024915807510174717,Mv,0.061752407029866514,67,3,1,0.024847887136040574,0.11921994282597621,1.6399605509786779,0.35765982847792865,0.11921994282597621,0.39085398067616584,-1.0807896099264191,0.16286998177917336,-1.651497335292849,0,D34w,-2.720865789792836,0.06271347631269575
early_aug,D3,5,water,Mv,1,1,seedling,6,4,485372,57178,0.07853495188570142,Mv,0.42092394730638716,3,7,1,0.07841547284981108,0.2774463856138012,0.15683094569962217,1.9421246992966084,0.2774463856138012,0.44582213131029785,-0.8090042360933983,0.4195589044744741,-1.6935835514760915,0,D35w,-0.31898100227706233,0.42109735970264506
early_aug,D3,5,water,Mv,2,1,seedling,5,3,268610,21975,0.049086035516175866,Mv,0.01844606846530029,3,7,1,0.09313993103457385,0.2774463856138012,0.1862798620691477,1.9421246992966084,0.2774463856138012,0.44582213131029785,-0.8090042360933983,0.4195589044744741,-1.6935835514760915,0,D35w,-3.974232511874391,0.019502107788841302
early_aug,D3,5,water,Mv,3,1,seedling,6,3,314697,67814,0.1077449101834463,Mv,0.2898218515196597,3,7,1,0.06381049370093864,0.2774463856138012,0.12762098740187727,1.9421246992966084,0.2774463856138012,0.44582213131029785,-0.8090042360933983,0.4195589044744741,-1.6935835514760915,0,D35w,-0.8962473805040673,0.2902827685119412
early_aug,D3,6,water,Mv,1,1,seedling,6,4,618697,10967,0.011817308526359968,Mv,0.12817131468133253,3,11,1,0.09675157344425941,0.2574542984829624,0.19350314688851883,2.8319972833125866,0.2574542984829624,0.8926827915009422,-1.0856616261340102,0.03642737994159381,-1.6663301941088968,0,D36w,-1.9172185227763336,0.1289867284649261
early_aug,D3,6,water,Mv,2,1,seedling,7,5,335653,80006,0.17025661280293297,Mv,0.008393182277968845,3,11,1,0.017531921305972916,0.2574542984829624,0.03506384261194583,2.8319972833125866,0.2574542984829624,0.8926827915009422,-1.0856616261340102,0.03642737994159381,-1.6663301941088968,0,D36w,-4.771788803896175,0.009471267404552248
early_aug,D3,6,water,Mv,3,1,seedling,8,5,437619,16277,0.023246534085585864,Mv,0.10819792906102184,3,11,1,0.09103696066464648,0.2574542984829624,0.18207392132929295,2.8319972833125866,0.2574542984829624,0.8926827915009422,-1.0856616261340102,0.03642737994159381,-1.6663301941088968,0,D36w,-2.109273867109043,0.10905714412887048
early_aug,D3,7,water,Mv,1,1,seedling,3,1,370030,62802,0.05657379131421777,Mv,0.015334209474341522,3,19,1,0.013380771201136612,0.5929529610250737,0.026761542402273224,11.2661062594764,0.5929529610250737,0.0716906579373063,-1.0101235679465685,0.14322398531896274,-1.5032898161189,0,D37w,-4.162151842724313,0.016397073050055687
early_aug,D3,7,water,Mv,2,1,seedling,2,1,356700,5638,0.00790299971965237,Mv,0.007814308867793471,3,19,1,0.037716166998419315,0.5929529610250737,0.07543233399683863,11.2661062594764,0.5929529610250737,0.0716906579373063,-1.0101235679465685,0.14322398531896274,-1.5032898161189,0,D37w,-4.843826800507219,0.008893663453609714
early_aug,D3,7,water,Mv,3,1,seedling,2,1,438422,16536,0.018858542682620855,Mv,0.003170626153110266,3,19,1,0.03223839551693507,0.5929529610250737,0.06447679103387013,11.2661062594764,0.5929529610250737,0.0716906579373063,-1.0101235679465685,0.14322398531896274,-1.5032898161189,0,D37w,-5.75033617988301,0.004260164253651691
early_aug,D3,8,water,Mv,1,1,seedling,5,1,290213,2348,0.0016181218622184396,Mv,0.1635329658157663,3,3,3,0.0017320117351125402,0.1697846780070463,0.0034640234702250803,0.5093540340211389,0.5093540340211389,0.4858024492984347,-1.0181288451076007,-0.018889292819248345,-1.3208138764088007,0,D38w,-1.6321675951658863,0.1642708321188019
early_aug,D3,8,water,Mv,2,1,seedling,6,1,421059,7385,0.002923184953494245,Mv,0.027198475000330947,3,3,3,0.0010794801894746374,0.1697846780070463,0.002158960378949275,0.5093540340211389,0.5093540340211389,0.4858024492984347,-1.0181288451076007,-0.018889292819248345,-1.3208138764088007,0,D38w,-3.5769834350797933,0.028235320449891625
early_aug,D3,8,water,Mv,3,1,seedling,5,1,460766,1246,5.408385167308352e-4,Mv,0.007550918504112901,3,3,3,0.0022706534078563425,0.1697846780070463,0.004541306815712685,0.5093540340211389,0.5093540340211389,0.4858024492984347,-1.0181288451076007,-0.018889292819248345,-1.3208138764088007,0,D38w,-4.878375077825268,0.00863085070037581
early_aug,D3,9,water,Mv,1,1,seedling,3,1,415055,59184,0.04753105010179374,Mv,0.0023914209816930346,3,3,5,0.028606146470986117,0.2640273625844361,0.057212292941972234,0.7920820877533084,1.3201368129221804,0.04101876353057373,-1.0677106843167306,-0.2176025560389394,-1.3759675643807587,0,D39w,-6.033056179254994,0.003482667865505111
early_aug,D3,9,water,Mv,2,1,seedling,5,1,172920,41639,0.04815984270182744,Mv,0.013139226587924414,3,3,5,0.028291750170969264,0.2640273625844361,0.05658350034193853,0.7920820877533084,1.3201368129221804,0.04101876353057373,-1.0677106843167306,-0.2176025560389394,-1.3759675643807587,0,D39w,-4.318851725232172,0.014206903722600018
early_aug,D3,9,water,Mv,3,1,seedling,2,1,183431,3321,0.009052450240144795,Mv,0.02355688622754491,3,3,5,0.047845446401810585,0.2640273625844361,0.09569089280362117,0.7920820877533084,1.3201368129221804,0.04101876353057373,-1.0677106843167306,-0.2176025560389394,-1.3759675643807587,0,D39w,-3.7244568813729333,0.02460171761739678
early_aug,D3,10,water,Mv,1,1,seedling,3,1,359820,10667,0.009881792748225964,Mv,0.010502724135089505,3,3,9,0.011576899159588663,0.19634288920731965,0.023153798319177327,0.5890286676219589,1.7670860028658768,0.12614171914751637,-1.1274851791063965,-0.2959066485414035,-1.2141070019301525,0,D310w,-4.545468148610211,0.011576183073389748
early_aug,D3,10,water,Mv,2,1,seedling,4,1,357639,2677,0.0018713003894989082,Mv,0.04103988142898516,3,3,9,0.015582145338952191,0.19634288920731965,0.031164290677904383,0.5890286676219589,1.7670860028658768,0.12614171914751637,-1.1274851791063965,-0.2959066485414035,-1.2141070019301525,0,D310w,-3.151281852346971,0.04204637291707949
early_aug,D3,10,water,Mv,3,1,seedling,2,1,490262,20868,0.02128249792967842,Mv,0.003687861588659483,3,3,9,0.005876546568862436,0.19634288920731965,0.011753093137724872,0.5890286676219589,1.7670860028658768,0.12614171914751637,-1.1274851791063965,-0.2959066485414035,-1.2141070019301525,0,D310w,-5.598743705733465,0.004776265400965055
early_aug,D4,1,fungicide,Mv,1,1,seedling,4,1,197956,663,8.373072804057467e-4,Mv,0.19716640096998,3,3,1,7.139098000239345e-4,0.11270641067729602,0.001427819600047869,0.33811923203188804,0.11270641067729602,5.268706229792533,NA,NA,NA,1,D41f,-1.404095594910003,0.19783050973978267
early_aug,D4,1,fungicide,Mv,2,1,seedling,4,2,276587,726,0.0013124261082408067,Mv,0.2463591750774855,3,3,1,4.763503861064044e-4,0.11270641067729602,9.527007722128088e-4,0.33811923203188804,0.11270641067729602,5.268706229792533,NA,NA,NA,1,D41f,-1.1181226304034846,0.24691540495670156
