time,species,N
14,Perennial adult susceptible biomass,0
15,Perennial adult susceptible biomass,0
16,Perennial adult susceptible biomass,0
17,Perennial adult susceptible biomass,0
18,Perennial adult susceptible biomass,0
19,Perennial adult susceptible biomass,0
20,Perennial adult susceptible biomass,0
21,Perennial adult susceptible biomass,0
22,Perennial adult susceptible biomass,0
23,Perennial adult susceptible biomass,0
24,Perennial adult susceptible biomass,0
25,Perennial adult susceptible biomass,0
26,Perennial adult susceptible biomass,0
27,Perennial adult susceptible biomass,0
28,Perennial adult susceptible biomass,0
29,Perennial adult susceptible biomass,0
30,Perennial adult susceptible biomass,0
31,Perennial adult susceptible biomass,0
32,Perennial adult susceptible biomass,0
33,Perennial adult susceptible biomass,0
34,Perennial adult susceptible biomass,0
35,Perennial adult susceptible biomass,0
36,Perennial adult susceptible biomass,0
37,Perennial adult susceptible biomass,0
38,Perennial adult susceptible biomass,0
39,Perennial adult susceptible biomass,0
40,Perennial adult susceptible biomass,0
41,Perennial adult susceptible biomass,0
42,Perennial adult susceptible biomass,0
43,Perennial adult susceptible biomass,0
44,Perennial adult susceptible biomass,0
45,Perennial adult susceptible biomass,0
46,Perennial adult susceptible biomass,0
47,Perennial adult susceptible biomass,0
48,Perennial adult susceptible biomass,0
49,Perennial adult susceptible biomass,0
50,Perennial adult susceptible biomass,0
51,Perennial adult susceptible biomass,0
52,Perennial adult susceptible biomass,0
53,Perennial adult susceptible biomass,0
54,Perennial adult susceptible biomass,0
55,Perennial adult susceptible biomass,0
56,Perennial adult susceptible biomass,0
57,Perennial adult susceptible biomass,0
58,Perennial adult susceptible biomass,0
59,Perennial adult susceptible biomass,0
60,Perennial adult susceptible biomass,0
61,Perennial adult susceptible biomass,0
62,Perennial adult susceptible biomass,0
63,Perennial adult susceptible biomass,0
64,Perennial adult susceptible biomass,0
65,Perennial adult susceptible biomass,0
66,Perennial adult susceptible biomass,0
67,Perennial adult susceptible biomass,0
68,Perennial adult susceptible biomass,0
69,Perennial adult susceptible biomass,0
70,Perennial adult susceptible biomass,0
71,Perennial adult susceptible biomass,0
72,Perennial adult susceptible biomass,0
73,Perennial adult susceptible biomass,0
74,Perennial adult susceptible biomass,0
75,Perennial adult susceptible biomass,0
76,Perennial adult susceptible biomass,0
77,Perennial adult susceptible biomass,0
78,Perennial adult susceptible biomass,0
79,Perennial adult susceptible biomass,0
80,Perennial adult susceptible biomass,0
81,Perennial adult susceptible biomass,0
82,Perennial adult susceptible biomass,0
83,Perennial adult susceptible biomass,0
84,Perennial adult susceptible biomass,0
85,Perennial adult susceptible biomass,0
86,Perennial adult susceptible biomass,0
87,Perennial adult susceptible biomass,0
88,Perennial adult susceptible biomass,0
89,Perennial adult susceptible biomass,0
90,Perennial adult susceptible biomass,0
91,Perennial adult susceptible biomass,0
92,Perennial adult susceptible biomass,0
93,Perennial adult susceptible biomass,0
94,Perennial adult susceptible biomass,0
95,Perennial adult susceptible biomass,0
96,Perennial adult susceptible biomass,0
97,Perennial adult susceptible biomass,0
98,Perennial adult susceptible biomass,0
99,Perennial adult susceptible biomass,0
100,Perennial adult susceptible biomass,0
1,Annual infected biomass,0
2,Annual infected biomass,1.1098787124557807e-4
3,Annual infected biomass,4.800358465045779e-5
4,Annual infected biomass,2.4088008640133068e-4
5,Annual infected biomass,9.26926438119383e-4
6,Annual infected biomass,0.003191358028810596
7,Annual infected biomass,0.010533507562178615
8,Annual infected biomass,0.03420599129516123
9,Annual infected biomass,0.11036763446220968
10,Annual infected biomass,0.3551088143434221
11,Annual infected biomass,1.1402050221555111
12,Annual infected biomass,3.646802989291896
13,Annual infected biomass,11.532707721027933
14,Annual infected biomass,35.2386758295289
15,Annual infected biomass,97.75294634039702
16,Annual infected biomass,218.13731617578966
17,Annual infected biomass,235.69913624972727
18,Annual infected biomass,212.86140105980104
19,Annual infected biomass,211.43177871427608
20,Annual infected biomass,216.00818751538839
21,Annual infected biomass,220.6916806584731
22,Annual infected biomass,224.05724500820077
23,Annual infected biomass,226.1592275749294
24,Annual infected biomass,227.3780426156393
25,Annual infected biomass,228.0542147899467
26,Annual infected biomass,228.4189601408738
27,Annual infected biomass,228.61207248863815
28,Annual infected biomass,228.71300373006108
29,Annual infected biomass,228.76527346533143
30,Annual infected biomass,228.7921617929974
31,Annual infected biomass,228.80592479266625
32,Annual infected biomass,228.81294306066994
33,Annual infected biomass,228.81651169243648
34,Annual infected biomass,228.81832226527854
35,Annual infected biomass,228.81923930738964
36,Annual infected biomass,228.81970316687367
37,Annual infected biomass,228.81993755418904
38,Annual infected biomass,228.8200558938075
39,Annual infected biomass,228.82011560428666
40,Annual infected biomass,228.820145717328
41,Annual infected biomass,228.8201608979142
42,Annual infected biomass,228.82016854840407
43,Annual infected biomass,228.8201724030385
44,Annual infected biomass,228.82017434479823
45,Annual infected biomass,228.8201753228058
46,Annual infected biomass,228.82017581533984
47,Annual infected biomass,228.8201760633612
48,Annual infected biomass,228.8201761882425
49,Annual infected biomass,228.8201762511305
50,Annual infected biomass,228.82017628279007
51,Annual infected biomass,228.8201762987281
52,Annual infected biomass,228.82017630675415
53,Annual infected biomass,228.82017631078995
54,Annual infected biomass,228.82017631282488
55,Annual infected biomass,228.8201763138502
56,Annual infected biomass,228.8201763143616
57,Annual infected biomass,228.82017631462125
58,Annual infected biomass,228.82017631475114
59,Annual infected biomass,228.8201763148155
60,Annual infected biomass,228.82017631484877
61,Annual infected biomass,228.8201763148691
62,Annual infected biomass,228.82017631487935
63,Annual infected biomass,228.8201763148813
64,Annual infected biomass,228.82017631488353
65,Annual infected biomass,228.82017631488313
66,Annual infected biomass,228.82017631488267
67,Annual infected biomass,228.82017631488674
68,Annual infected biomass,228.82017631488637
69,Annual infected biomass,228.82017631488665
70,Annual infected biomass,228.82017631488546
71,Annual infected biomass,228.8201763148845
72,Annual infected biomass,228.8201763148891
73,Annual infected biomass,228.82017631488807
74,Annual infected biomass,228.82017631488793
75,Annual infected biomass,228.82017631488586
76,Annual infected biomass,228.82017631488728
77,Annual infected biomass,228.82017631488972
78,Annual infected biomass,228.8201763148893
79,Annual infected biomass,228.820176314886
80,Annual infected biomass,228.82017631488816
81,Annual infected biomass,228.82017631488898
82,Annual infected biomass,228.82017631488586
83,Annual infected biomass,228.82017631488273
84,Annual infected biomass,228.82017631488256
85,Annual infected biomass,228.82017631487676
86,Annual infected biomass,228.8201763148801
87,Annual infected biomass,228.8201763148814
88,Annual infected biomass,228.82017631488293
89,Annual infected biomass,228.820176314881
90,Annual infected biomass,228.82017631488557
91,Annual infected biomass,228.8201763148835
92,Annual infected biomass,228.8201763148828
93,Annual infected biomass,228.82017631488543
94,Annual infected biomass,228.8201763148802
95,Annual infected biomass,228.82017631487867
96,Annual infected biomass,228.82017631488353
97,Annual infected biomass,228.82017631488313
98,Annual infected biomass,228.82017631488267
99,Annual infected biomass,228.82017631488674
100,Annual infected biomass,228.82017631488637
1,Perennial first-year infected biomass,0
2,Perennial first-year infected biomass,0
3,Perennial first-year infected biomass,0
4,Perennial first-year infected biomass,0
5,Perennial first-year infected biomass,0
6,Perennial first-year infected biomass,0
7,Perennial first-year infected biomass,0
8,Perennial first-year infected biomass,0
9,Perennial first-year infected biomass,0
10,Perennial first-year infected biomass,0
11,Perennial first-year infected biomass,0
12,Perennial first-year infected biomass,0
13,Perennial first-year infected biomass,0
14,Perennial first-year infected biomass,0
15,Perennial first-year infected biomass,0
16,Perennial first-year infected biomass,0
17,Perennial first-year infected biomass,0
18,Perennial first-year infected biomass,0
19,Perennial first-year infected biomass,0
20,Perennial first-year infected biomass,0
21,Perennial first-year infected biomass,0
22,Perennial first-year infected biomass,0
23,Perennial first-year infected biomass,0
24,Perennial first-year infected biomass,0
25,Perennial first-year infected biomass,0
26,Perennial first-year infected biomass,0
27,Perennial first-year infected biomass,0
28,Perennial first-year infected biomass,0
29,Perennial first-year infected biomass,0
30,Perennial first-year infected biomass,0
31,Perennial first-year infected biomass,0
32,Perennial first-year infected biomass,0
33,Perennial first-year infected biomass,0
34,Perennial first-year infected biomass,0
35,Perennial first-year infected biomass,0
36,Perennial first-year infected biomass,0
37,Perennial first-year infected biomass,0
38,Perennial first-year infected biomass,0
39,Perennial first-year infected biomass,0
40,Perennial first-year infected biomass,0
41,Perennial first-year infected biomass,0
42,Perennial first-year infected biomass,0
43,Perennial first-year infected biomass,0
44,Perennial first-year infected biomass,0
45,Perennial first-year infected biomass,0
46,Perennial first-year infected biomass,0
47,Perennial first-year infected biomass,0
48,Perennial first-year infected biomass,0
49,Perennial first-year infected biomass,0
50,Perennial first-year infected biomass,0
51,Perennial first-year infected biomass,0
52,Perennial first-year infected biomass,0
53,Perennial first-year infected biomass,0
54,Perennial first-year infected biomass,0
55,Perennial first-year infected biomass,0
56,Perennial first-year infected biomass,0
57,Perennial first-year infected biomass,0
58,Perennial first-year infected biomass,0
59,Perennial first-year infected biomass,0
60,Perennial first-year infected biomass,0
61,Perennial first-year infected biomass,0
62,Perennial first-year infected biomass,0
63,Perennial first-year infected biomass,0
64,Perennial first-year infected biomass,0
65,Perennial first-year infected biomass,0
66,Perennial first-year infected biomass,0
67,Perennial first-year infected biomass,0
68,Perennial first-year infected biomass,0
69,Perennial first-year infected biomass,0
70,Perennial first-year infected biomass,0
71,Perennial first-year infected biomass,0
72,Perennial first-year infected biomass,0
73,Perennial first-year infected biomass,0
74,Perennial first-year infected biomass,0
75,Perennial first-year infected biomass,0
76,Perennial first-year infected biomass,0
77,Perennial first-year infected biomass,0
78,Perennial first-year infected biomass,0
79,Perennial first-year infected biomass,0
80,Perennial first-year infected biomass,0
81,Perennial first-year infected biomass,0
82,Perennial first-year infected biomass,0
83,Perennial first-year infected biomass,0
84,Perennial first-year infected biomass,0
85,Perennial first-year infected biomass,0
86,Perennial first-year infected biomass,0
87,Perennial first-year infected biomass,0
88,Perennial first-year infected biomass,0
89,Perennial first-year infected biomass,0
90,Perennial first-year infected biomass,0
91,Perennial first-year infected biomass,0
92,Perennial first-year infected biomass,0
93,Perennial first-year infected biomass,0
94,Perennial first-year infected biomass,0
95,Perennial first-year infected biomass,0
96,Perennial first-year infected biomass,0
97,Perennial first-year infected biomass,0
98,Perennial first-year infected biomass,0
99,Perennial first-year infected biomass,0
100,Perennial first-year infected biomass,0
1,Perennial adult infected biomass,0
2,Perennial adult infected biomass,0
3,Perennial adult infected biomass,0
4,Perennial adult infected biomass,0
5,Perennial adult infected biomass,0
6,Perennial adult infected biomass,0
7,Perennial adult infected biomass,0
8,Perennial adult infected biomass,0
9,Perennial adult infected biomass,0
10,Perennial adult infected biomass,0
11,Perennial adult infected biomass,0
12,Perennial adult infected biomass,0
13,Perennial adult infected biomass,0
14,Perennial adult infected biomass,0
15,Perennial adult infected biomass,0
16,Perennial adult infected biomass,0
17,Perennial adult infected biomass,0
18,Perennial adult infected biomass,0
19,Perennial adult infected biomass,0
20,Perennial adult infected biomass,0
21,Perennial adult infected biomass,0
22,Perennial adult infected biomass,0
23,Perennial adult infected biomass,0
24,Perennial adult infected biomass,0
25,Perennial adult infected biomass,0
26,Perennial adult infected biomass,0
27,Perennial adult infected biomass,0
28,Perennial adult infected biomass,0
29,Perennial adult infected biomass,0
30,Perennial adult infected biomass,0
31,Perennial adult infected biomass,0
32,Perennial adult infected biomass,0
33,Perennial adult infected biomass,0
34,Perennial adult infected biomass,0
35,Perennial adult infected biomass,0
36,Perennial adult infected biomass,0
37,Perennial adult infected biomass,0
38,Perennial adult infected biomass,0
39,Perennial adult infected biomass,0
40,Perennial adult infected biomass,0
41,Perennial adult infected biomass,0
42,Perennial adult infected biomass,0
43,Perennial adult infected biomass,0
44,Perennial adult infected biomass,0
45,Perennial adult infected biomass,0
46,Perennial adult infected biomass,0
47,Perennial adult infected biomass,0
48,Perennial adult infected biomass,0
49,Perennial adult infected biomass,0
50,Perennial adult infected biomass,0
51,Perennial adult infected biomass,0
52,Perennial adult infected biomass,0
53,Perennial adult infected biomass,0
54,Perennial adult infected biomass,0
55,Perennial adult infected biomass,0
56,Perennial adult infected biomass,0
57,Perennial adult infected biomass,0
58,Perennial adult infected biomass,0
59,Perennial adult infected biomass,0
60,Perennial adult infected biomass,0
61,Perennial adult infected biomass,0
62,Perennial adult infected biomass,0
63,Perennial adult infected biomass,0
64,Perennial adult infected biomass,0
65,Perennial adult infected biomass,0
66,Perennial adult infected biomass,0
67,Perennial adult infected biomass,0
68,Perennial adult infected biomass,0
69,Perennial adult infected biomass,0
70,Perennial adult infected biomass,0
71,Perennial adult infected biomass,0
72,Perennial adult infected biomass,0
73,Perennial adult infected biomass,0
74,Perennial adult infected biomass,0
75,Perennial adult infected biomass,0
76,Perennial adult infected biomass,0
77,Perennial adult infected biomass,0
78,Perennial adult infected biomass,0
79,Perennial adult infected biomass,0
80,Perennial adult infected biomass,0
81,Perennial adult infected biomass,0
82,Perennial adult infected biomass,0
83,Perennial adult infected biomass,0
84,Perennial adult infected biomass,0
85,Perennial adult infected biomass,0
86,Perennial adult infected biomass,0
87,Perennial adult infected biomass,0
88,Perennial adult infected biomass,0
89,Perennial adult infected biomass,0
90,Perennial adult infected biomass,0
91,Perennial adult infected biomass,0
92,Perennial adult infected biomass,0
93,Perennial adult infected biomass,0
94,Perennial adult infected biomass,0
95,Perennial adult infected biomass,0
96,Perennial adult infected biomass,0
97,Perennial adult infected biomass,0
98,Perennial adult infected biomass,0
99,Perennial adult infected biomass,0
100,Perennial adult infected biomass,0
1,Conidia,5500
2,Conidia,0.0013099645439384497
3,Conidia,5.563665322998905e-4
4,Conidia,0.0027909535197659947
5,Conidia,0.010739981423383636
6,Conidia,0.03697744605467854
7,Conidia,0.12204941645819109
8,Conidia,0.396337906946327
9,Conidia,1.278810401274209
10,Conidia,4.1146086960655035
11,Conidia,13.211689749682305
12,Conidia,42.25851528986757
13,Conidia,133.66467247037338
14,Conidia,408.6542233585314
15,Conidia,1135.3518665152758
16,Conidia,2541.081689681501
17,Conidia,2761.984831366684
18,Conidia,2492.55898906685
19,Conidia,2475.6920882478607
20,Conidia,2529.646023920051
21,Conidia,2584.8827165860607
22,Conidia,2624.5870553132686
23,Conidia,2649.3892713302466
24,Conidia,2663.7722360406974
25,Conidia,2671.752112018629
26,Conidia,2676.056825976167
27,Conidia,2678.3359772018325
28,Conidia,2679.5272009938544
29,Conidia,2680.14410923181
30,Conidia,2680.461457000398
31,Conidia,2680.6238942153745
32,Conidia,2680.7067271090623
33,Conidia,2680.7488458025996
34,Conidia,2680.7702150548253
35,Conidia,2680.7810384300114
36,Conidia,2680.7865131252793
37,Conidia,2680.789279478733
38,Conidia,2680.7906761807753
39,Conidia,2680.791380913095
40,Conidia,2680.791736321977
41,Conidia,2680.7919154907067
42,Conidia,2680.7920057855463
43,Conidia,2680.7920512798364
44,Conidia,2680.7920741974403
45,Conidia,2680.792085740366
46,Conidia,2680.792091553496
47,Conidia,2680.7920944807656
48,Conidia,2680.7920959546764
49,Conidia,2680.7920966969114
50,Conidia,2680.7920970705727
51,Conidia,2680.7920972586817
52,Conidia,2680.792097353409
53,Conidia,2680.7920974010412
54,Conidia,2680.7920974250583
55,Conidia,2680.7920974371596
56,Conidia,2680.7920974431954
57,Conidia,2680.79209744626
58,Conidia,2680.792097447793
59,Conidia,2680.792097448553
60,Conidia,2680.7920974489452
61,Conidia,2680.792097449185
62,Conidia,2680.7920974493063
63,Conidia,2680.7920974493295
64,Conidia,2680.792097449356
65,Conidia,2680.7920974493513
66,Conidia,2680.7920974493454
67,Conidia,2680.792097449394
68,Conidia,2680.7920974493895
69,Conidia,2680.7920974493923
70,Conidia,2680.7920974493786
71,Conidia,2680.792097449367
72,Conidia,2680.7920974494214
73,Conidia,2680.792097449409
74,Conidia,2680.7920974494077
75,Conidia,2680.7920974493836
76,Conidia,2680.7920974494
77,Conidia,2680.792097449429
78,Conidia,2680.792097449424
79,Conidia,2680.7920974493854
80,Conidia,2680.7920974494104
81,Conidia,2680.79209744942
82,Conidia,2680.792097449384
83,Conidia,2680.7920974493463
84,Conidia,2680.792097449344
85,Conidia,2680.7920974492768
86,Conidia,2680.7920974493154
87,Conidia,2680.7920974493304
88,Conidia,2680.7920974493486
89,Conidia,2680.792097449326
90,Conidia,2680.79209744938
91,Conidia,2680.7920974493554
92,Conidia,2680.7920974493477
93,Conidia,2680.792097449378
94,Conidia,2680.792097449317
95,Conidia,2680.7920974492986
96,Conidia,2680.792097449356
97,Conidia,2680.7920974493513
98,Conidia,2680.7920974493454
99,Conidia,2680.792097449394
100,Conidia,2680.7920974493895
