time,species,N
87,Annual susceptible biomass,630.7210000256999
88,Annual susceptible biomass,630.7210000256994
89,Annual susceptible biomass,630.7210000256999
90,Annual susceptible biomass,630.7210000257011
91,Annual susceptible biomass,630.7210000256999
92,Annual susceptible biomass,630.7210000256994
93,Annual susceptible biomass,630.7210000256999
94,Annual susceptible biomass,630.7210000257011
95,Annual susceptible biomass,630.7210000256999
96,Annual susceptible biomass,630.7210000256994
97,Annual susceptible biomass,630.7210000256999
98,Annual susceptible biomass,630.7210000257011
99,Annual susceptible biomass,630.7210000256999
100,Annual susceptible biomass,630.7210000256994
1,Perennial first-year susceptible biomass,0
2,Perennial first-year susceptible biomass,0
3,Perennial first-year susceptible biomass,0.03213154799264551
4,Perennial first-year susceptible biomass,0.002123118110195009
5,Perennial first-year susceptible biomass,0.0337510762636509
6,Perennial first-year susceptible biomass,0.44614061864620297
7,Perennial first-year susceptible biomass,1.8254661898783315
8,Perennial first-year susceptible biomass,2.440372461643683
9,Perennial first-year susceptible biomass,2.8032086235778113
10,Perennial first-year susceptible biomass,2.922374108299824
11,Perennial first-year susceptible biomass,2.9522940604962042
12,Perennial first-year susceptible biomass,2.9616379458307165
13,Perennial first-year susceptible biomass,2.9650033687938633
14,Perennial first-year susceptible biomass,2.9662708491170773
15,Perennial first-year susceptible biomass,2.9667535850538442
16,Perennial first-year susceptible biomass,2.96693793324643
17,Perennial first-year susceptible biomass,2.967008377731358
18,Perennial first-year susceptible biomass,2.967035300790493
19,Perennial first-year susceptible biomass,2.96704559089921
20,Perennial first-year susceptible biomass,2.967049523868934
21,Perennial first-year susceptible biomass,2.9670510270897474
22,Perennial first-year susceptible biomass,2.9670516016365682
23,Perennial first-year susceptible biomass,2.967051821234518
24,Perennial first-year susceptible biomass,2.9670519051672053
25,Perennial first-year susceptible biomass,2.967051937247182
26,Perennial first-year susceptible biomass,2.967051949508509
27,Perennial first-year susceptible biomass,2.9670519541949254
28,Perennial first-year susceptible biomass,2.967051955986121
29,Perennial first-year susceptible biomass,2.9670519566707263
30,Perennial first-year susceptible biomass,2.9670519569323863
31,Perennial first-year susceptible biomass,2.967051957032418
32,Perennial first-year susceptible biomass,2.9670519570706326
33,Perennial first-year susceptible biomass,2.96705195708523
34,Perennial first-year susceptible biomass,2.9670519570908143
35,Perennial first-year susceptible biomass,2.967051957092947
36,Perennial first-year susceptible biomass,2.9670519570937532
37,Perennial first-year susceptible biomass,2.9670519570940845
38,Perennial first-year susceptible biomass,2.9670519570942178
39,Perennial first-year susceptible biomass,2.9670519570942537
40,Perennial first-year susceptible biomass,2.9670519570942626
41,Perennial first-year susceptible biomass,2.9670519570942635
42,Perennial first-year susceptible biomass,2.9670519570942853
43,Perennial first-year susceptible biomass,2.9670519570942537
44,Perennial first-year susceptible biomass,2.9670519570942697
45,Perennial first-year susceptible biomass,2.967051957094281
46,Perennial first-year susceptible biomass,2.9670519570942564
47,Perennial first-year susceptible biomass,2.967051957094304
48,Perennial first-year susceptible biomass,2.967051957094255
49,Perennial first-year susceptible biomass,2.967051957094278
50,Perennial first-year susceptible biomass,2.9670519570943
51,Perennial first-year susceptible biomass,2.967051957094283
52,Perennial first-year susceptible biomass,2.9670519570942626
53,Perennial first-year susceptible biomass,2.967051957094292
54,Perennial first-year susceptible biomass,2.967051957094273
55,Perennial first-year susceptible biomass,2.9670519570942817
56,Perennial first-year susceptible biomass,2.9670519570942626
57,Perennial first-year susceptible biomass,2.967051957094292
58,Perennial first-year susceptible biomass,2.967051957094273
59,Perennial first-year susceptible biomass,2.9670519570942817
60,Perennial first-year susceptible biomass,2.9670519570942626
61,Perennial first-year susceptible biomass,2.967051957094292
62,Perennial first-year susceptible biomass,2.967051957094273
63,Perennial first-year susceptible biomass,2.9670519570942817
64,Perennial first-year susceptible biomass,2.9670519570942626
65,Perennial first-year susceptible biomass,2.967051957094292
66,Perennial first-year susceptible biomass,2.967051957094273
67,Perennial first-year susceptible biomass,2.9670519570942817
68,Perennial first-year susceptible biomass,2.9670519570942626
69,Perennial first-year susceptible biomass,2.967051957094292
70,Perennial first-year susceptible biomass,2.967051957094273
71,Perennial first-year susceptible biomass,2.9670519570942817
72,Perennial first-year susceptible biomass,2.9670519570942626
73,Perennial first-year susceptible biomass,2.967051957094292
74,Perennial first-year susceptible biomass,2.967051957094273
75,Perennial first-year susceptible biomass,2.9670519570942817
76,Perennial first-year susceptible biomass,2.9670519570942626
77,Perennial first-year susceptible biomass,2.967051957094292
78,Perennial first-year susceptible biomass,2.967051957094273
79,Perennial first-year susceptible biomass,2.9670519570942817
80,Perennial first-year susceptible biomass,2.9670519570942626
81,Perennial first-year susceptible biomass,2.967051957094292
82,Perennial first-year susceptible biomass,2.967051957094273
83,Perennial first-year susceptible biomass,2.9670519570942817
84,Perennial first-year susceptible biomass,2.9670519570942626
85,Perennial first-year susceptible biomass,2.967051957094292
86,Perennial first-year susceptible biomass,2.967051957094273
87,Perennial first-year susceptible biomass,2.9670519570942817
88,Perennial first-year susceptible biomass,2.9670519570942626
89,Perennial first-year susceptible biomass,2.967051957094292
90,Perennial first-year susceptible biomass,2.967051957094273
91,Perennial first-year susceptible biomass,2.9670519570942817
92,Perennial first-year susceptible biomass,2.9670519570942626
93,Perennial first-year susceptible biomass,2.967051957094292
94,Perennial first-year susceptible biomass,2.967051957094273
95,Perennial first-year susceptible biomass,2.9670519570942817
96,Perennial first-year susceptible biomass,2.9670519570942626
97,Perennial first-year susceptible biomass,2.967051957094292
98,Perennial first-year susceptible biomass,2.967051957094273
99,Perennial first-year susceptible biomass,2.9670519570942817
100,Perennial first-year susceptible biomass,2.9670519570942626
1,Perennial adult susceptible biomass,0
2,Perennial adult susceptible biomass,0
3,Perennial adult susceptible biomass,0
4,Perennial adult susceptible biomass,0.5116122849965439
5,Perennial adult susceptible biomass,8.092564496999861
6,Perennial adult susceptible biomass,109.52049481653842
7,Perennial adult susceptible biomass,505.4360552641297
8,Perennial adult susceptible biomass,652.6655014758136
9,Perennial adult susceptible biomass,663.2214755415869
10,Perennial adult susceptible biomass,662.7634420273432
11,Perennial adult susceptible biomass,662.2420417796709
12,Perennial adult susceptible biomass,662.0147258898628
13,Perennial adult susceptible biomass,661.9254670651632
14,Perennial adult susceptible biomass,661.8911436765779
15,Perennial adult susceptible biomass,661.8780061987275
16,Perennial adult susceptible biomass,661.8729831608716
17,Perennial adult susceptible biomass,661.8710631287015
18,Perennial adult susceptible biomass,661.87032925348
19,Perennial adult susceptible biomass,661.8700487563956
20,Perennial adult susceptible biomass,661.8699415471334
21,Perennial adult susceptible biomass,661.8699005705663
22,Perennial adult susceptible biomass,661.8698849088775
23,Perennial adult susceptible biomass,661.8698789228121
24,Perennial adult susceptible biomass,661.8698766348718
25,Perennial adult susceptible biomass,661.8698757603947
26,Perennial adult susceptible biomass,661.869875426163
27,Perennial adult susceptible biomass,661.8698752984143
28,Perennial adult susceptible biomass,661.869875249588
29,Perennial adult susceptible biomass,661.8698752309252
30,Perennial adult susceptible biomass,661.8698752237939
31,Perennial adult susceptible biomass,661.8698752210668
32,Perennial adult susceptible biomass,661.8698752200257
33,Perennial adult susceptible biomass,661.8698752196277
34,Perennial adult susceptible biomass,661.8698752194742
35,Perennial adult susceptible biomass,661.8698752194155
36,Perennial adult susceptible biomass,661.8698752193937
37,Perennial adult susceptible biomass,661.869875219385
38,Perennial adult susceptible biomass,661.8698752193815
39,Perennial adult susceptible biomass,661.8698752193802
40,Perennial adult susceptible biomass,661.8698752193797
41,Perennial adult susceptible biomass,661.8698752193797
42,Perennial adult susceptible biomass,661.8698752193791
43,Perennial adult susceptible biomass,661.8698752193808
44,Perennial adult susceptible biomass,661.8698752193785
45,Perennial adult susceptible biomass,661.8698752193791
46,Perennial adult susceptible biomass,661.8698752193815
47,Perennial adult susceptible biomass,661.8698752193797
48,Perennial adult susceptible biomass,661.8698752193808
49,Perennial adult susceptible biomass,661.8698752193815
50,Perennial adult susceptible biomass,661.8698752193797
51,Perennial adult susceptible biomass,661.8698752193791
52,Perennial adult susceptible biomass,661.8698752193791
53,Perennial adult susceptible biomass,661.8698752193802
54,Perennial adult susceptible biomass,661.8698752193797
55,Perennial adult susceptible biomass,661.8698752193791
56,Perennial adult susceptible biomass,661.8698752193791
57,Perennial adult susceptible biomass,661.8698752193802
58,Perennial adult susceptible biomass,661.8698752193797
59,Perennial adult susceptible biomass,661.8698752193791
60,Perennial adult susceptible biomass,661.8698752193791
61,Perennial adult susceptible biomass,661.8698752193802
62,Perennial adult susceptible biomass,661.8698752193797
63,Perennial adult susceptible biomass,661.8698752193791
64,Perennial adult susceptible biomass,661.8698752193791
65,Perennial adult susceptible biomass,661.8698752193802
66,Perennial adult susceptible biomass,661.8698752193797
67,Perennial adult susceptible biomass,661.8698752193791
68,Perennial adult susceptible biomass,661.8698752193791
69,Perennial adult susceptible biomass,661.8698752193802
70,Perennial adult susceptible biomass,661.8698752193797
71,Perennial adult susceptible biomass,661.8698752193791
72,Perennial adult susceptible biomass,661.8698752193791
73,Perennial adult susceptible biomass,661.8698752193802
74,Perennial adult susceptible biomass,661.8698752193797
75,Perennial adult susceptible biomass,661.8698752193791
76,Perennial adult susceptible biomass,661.8698752193791
77,Perennial adult susceptible biomass,661.8698752193802
78,Perennial adult susceptible biomass,661.8698752193797
79,Perennial adult susceptible biomass,661.8698752193791
80,Perennial adult susceptible biomass,661.8698752193791
81,Perennial adult susceptible biomass,661.8698752193802
82,Perennial adult susceptible biomass,661.8698752193797
83,Perennial adult susceptible biomass,661.8698752193791
84,Perennial adult susceptible biomass,661.8698752193791
85,Perennial adult susceptible biomass,661.8698752193802
86,Perennial adult susceptible biomass,661.8698752193797
87,Perennial adult susceptible biomass,661.8698752193791
88,Perennial adult susceptible biomass,661.8698752193791
89,Perennial adult susceptible biomass,661.8698752193802
90,Perennial adult susceptible biomass,661.8698752193797
91,Perennial adult susceptible biomass,661.8698752193791
92,Perennial adult susceptible biomass,661.8698752193791
93,Perennial adult susceptible biomass,661.8698752193802
94,Perennial adult susceptible biomass,661.8698752193797
95,Perennial adult susceptible biomass,661.8698752193791
96,Perennial adult susceptible biomass,661.8698752193791
97,Perennial adult susceptible biomass,661.8698752193802
98,Perennial adult susceptible biomass,661.8698752193797
99,Perennial adult susceptible biomass,661.8698752193791
100,Perennial adult susceptible biomass,661.8698752193791
1,Annual infected biomass,0
2,Annual infected biomass,0
3,Annual infected biomass,0
4,Annual infected biomass,0
5,Annual infected biomass,0
6,Annual infected biomass,0
7,Annual infected biomass,0
8,Annual infected biomass,0
9,Annual infected biomass,0
10,Annual infected biomass,0
11,Annual infected biomass,0
12,Annual infected biomass,0
13,Annual infected biomass,0
14,Annual infected biomass,0
15,Annual infected biomass,0
16,Annual infected biomass,0
17,Annual infected biomass,0
18,Annual infected biomass,0
19,Annual infected biomass,0
20,Annual infected biomass,0
21,Annual infected biomass,0
22,Annual infected biomass,0
23,Annual infected biomass,0
24,Annual infected biomass,0
25,Annual infected biomass,0
26,Annual infected biomass,0
27,Annual infected biomass,0
28,Annual infected biomass,0
29,Annual infected biomass,0
30,Annual infected biomass,0
31,Annual infected biomass,0
32,Annual infected biomass,0
33,Annual infected biomass,0
34,Annual infected biomass,0
35,Annual infected biomass,0
36,Annual infected biomass,0
37,Annual infected biomass,0
38,Annual infected biomass,0
39,Annual infected biomass,0
40,Annual infected biomass,0
41,Annual infected biomass,0
42,Annual infected biomass,0
43,Annual infected biomass,0
44,Annual infected biomass,0
45,Annual infected biomass,0
46,Annual infected biomass,0
47,Annual infected biomass,0
48,Annual infected biomass,0
49,Annual infected biomass,0
50,Annual infected biomass,0
51,Annual infected biomass,0
52,Annual infected biomass,0
53,Annual infected biomass,0
54,Annual infected biomass,0
55,Annual infected biomass,0
56,Annual infected biomass,0
57,Annual infected biomass,0
58,Annual infected biomass,0
59,Annual infected biomass,0
60,Annual infected biomass,0
61,Annual infected biomass,0
62,Annual infected biomass,0
63,Annual infected biomass,0
64,Annual infected biomass,0
65,Annual infected biomass,0
66,Annual infected biomass,0
67,Annual infected biomass,0
68,Annual infected biomass,0
69,Annual infected biomass,0
70,Annual infected biomass,0
71,Annual infected biomass,0
72,Annual infected biomass,0
73,Annual infected biomass,0
74,Annual infected biomass,0
75,Annual infected biomass,0
76,Annual infected biomass,0
77,Annual infected biomass,0
78,Annual infected biomass,0
79,Annual infected biomass,0
80,Annual infected biomass,0
81,Annual infected biomass,0
82,Annual infected biomass,0
83,Annual infected biomass,0
84,Annual infected biomass,0
85,Annual infected biomass,0
86,Annual infected biomass,0
87,Annual infected biomass,0
88,Annual infected biomass,0
89,Annual infected biomass,0
90,Annual infected biomass,0
91,Annual infected biomass,0
92,Annual infected biomass,0
93,Annual infected biomass,0
94,Annual infected biomass,0
95,Annual infected biomass,0
96,Annual infected biomass,0
97,Annual infected biomass,0
98,Annual infected biomass,0
99,Annual infected biomass,0
100,Annual infected biomass,0
1,Perennial first-year infected biomass,0
2,Perennial first-year infected biomass,0
3,Perennial first-year infected biomass,0
4,Perennial first-year infected biomass,0
5,Perennial first-year infected biomass,0
6,Perennial first-year infected biomass,0
7,Perennial first-year infected biomass,0
8,Perennial first-year infected biomass,0
9,Perennial first-year infected biomass,0
10,Perennial first-year infected biomass,0
11,Perennial first-year infected biomass,0
12,Perennial first-year infected biomass,0
13,Perennial first-year infected biomass,0
14,Perennial first-year infected biomass,0
15,Perennial first-year infected biomass,0
16,Perennial first-year infected biomass,0
17,Perennial first-year infected biomass,0
18,Perennial first-year infected biomass,0
19,Perennial first-year infected biomass,0
20,Perennial first-year infected biomass,0
21,Perennial first-year infected biomass,0
22,Perennial first-year infected biomass,0
23,Perennial first-year infected biomass,0
24,Perennial first-year infected biomass,0
25,Perennial first-year infected biomass,0
26,Perennial first-year infected biomass,0
27,Perennial first-year infected biomass,0
28,Perennial first-year infected biomass,0
29,Perennial first-year infected biomass,0
30,Perennial first-year infected biomass,0
31,Perennial first-year infected biomass,0
32,Perennial first-year infected biomass,0
33,Perennial first-year infected biomass,0
34,Perennial first-year infected biomass,0
35,Perennial first-year infected biomass,0
36,Perennial first-year infected biomass,0
37,Perennial first-year infected biomass,0
38,Perennial first-year infected biomass,0
39,Perennial first-year infected biomass,0
40,Perennial first-year infected biomass,0
41,Perennial first-year infected biomass,0
42,Perennial first-year infected biomass,0
43,Perennial first-year infected biomass,0
44,Perennial first-year infected biomass,0
45,Perennial first-year infected biomass,0
46,Perennial first-year infected biomass,0
47,Perennial first-year infected biomass,0
48,Perennial first-year infected biomass,0
49,Perennial first-year infected biomass,0
50,Perennial first-year infected biomass,0
51,Perennial first-year infected biomass,0
52,Perennial first-year infected biomass,0
53,Perennial first-year infected biomass,0
54,Perennial first-year infected biomass,0
55,Perennial first-year infected biomass,0
56,Perennial first-year infected biomass,0
57,Perennial first-year infected biomass,0
58,Perennial first-year infected biomass,0
59,Perennial first-year infected biomass,0
60,Perennial first-year infected biomass,0
61,Perennial first-year infected biomass,0
62,Perennial first-year infected biomass,0
63,Perennial first-year infected biomass,0
64,Perennial first-year infected biomass,0
65,Perennial first-year infected biomass,0
66,Perennial first-year infected biomass,0
67,Perennial first-year infected biomass,0
68,Perennial first-year infected biomass,0
69,Perennial first-year infected biomass,0
70,Perennial first-year infected biomass,0
71,Perennial first-year infected biomass,0
72,Perennial first-year infected biomass,0
73,Perennial first-year infected biomass,0
74,Perennial first-year infected biomass,0
75,Perennial first-year infected biomass,0
76,Perennial first-year infected biomass,0
77,Perennial first-year infected biomass,0
78,Perennial first-year infected biomass,0
79,Perennial first-year infected biomass,0
80,Perennial first-year infected biomass,0
81,Perennial first-year infected biomass,0
82,Perennial first-year infected biomass,0
83,Perennial first-year infected biomass,0
84,Perennial first-year infected biomass,0
85,Perennial first-year infected biomass,0
86,Perennial first-year infected biomass,0
87,Perennial first-year infected biomass,0
88,Perennial first-year infected biomass,0
89,Perennial first-year infected biomass,0
90,Perennial first-year infected biomass,0
91,Perennial first-year infected biomass,0
92,Perennial first-year infected biomass,0
93,Perennial first-year infected biomass,0
94,Perennial first-year infected biomass,0
95,Perennial first-year infected biomass,0
96,Perennial first-year infected biomass,0
97,Perennial first-year infected biomass,0
98,Perennial first-year infected biomass,0
99,Perennial first-year infected biomass,0
100,Perennial first-year infected biomass,0
1,Perennial adult infected biomass,0
2,Perennial adult infected biomass,0
3,Perennial adult infected biomass,0
4,Perennial adult infected biomass,0
5,Perennial adult infected biomass,0
6,Perennial adult infected biomass,0
7,Perennial adult infected biomass,0
8,Perennial adult infected biomass,0
9,Perennial adult infected biomass,0
10,Perennial adult infected biomass,0
11,Perennial adult infected biomass,0
12,Perennial adult infected biomass,0
13,Perennial adult infected biomass,0
14,Perennial adult infected biomass,0
15,Perennial adult infected biomass,0
16,Perennial adult infected biomass,0
17,Perennial adult infected biomass,0
18,Perennial adult infected biomass,0
19,Perennial adult infected biomass,0
20,Perennial adult infected biomass,0
21,Perennial adult infected biomass,0
22,Perennial adult infected biomass,0
23,Perennial adult infected biomass,0
24,Perennial adult infected biomass,0
25,Perennial adult infected biomass,0
26,Perennial adult infected biomass,0
27,Perennial adult infected biomass,0
28,Perennial adult infected biomass,0
29,Perennial adult infected biomass,0
30,Perennial adult infected biomass,0
31,Perennial adult infected biomass,0
32,Perennial adult infected biomass,0
33,Perennial adult infected biomass,0
34,Perennial adult infected biomass,0
35,Perennial adult infected biomass,0
36,Perennial adult infected biomass,0
37,Perennial adult infected biomass,0
38,Perennial adult infected biomass,0
39,Perennial adult infected biomass,0
40,Perennial adult infected biomass,0
41,Perennial adult infected biomass,0
42,Perennial adult infected biomass,0
43,Perennial adult infected biomass,0
44,Perennial adult infected biomass,0
45,Perennial adult infected biomass,0
46,Perennial adult infected biomass,0
47,Perennial adult infected biomass,0
48,Perennial adult infected biomass,0
49,Perennial adult infected biomass,0
50,Perennial adult infected biomass,0
51,Perennial adult infected biomass,0
52,Perennial adult infected biomass,0
53,Perennial adult infected biomass,0
54,Perennial adult infected biomass,0
55,Perennial adult infected biomass,0
56,Perennial adult infected biomass,0
57,Perennial adult infected biomass,0
58,Perennial adult infected biomass,0
59,Perennial adult infected biomass,0
60,Perennial adult infected biomass,0
61,Perennial adult infected biomass,0
62,Perennial adult infected biomass,0
63,Perennial adult infected biomass,0
64,Perennial adult infected biomass,0
65,Perennial adult infected biomass,0
66,Perennial adult infected biomass,0
67,Perennial adult infected biomass,0
68,Perennial adult infected biomass,0
69,Perennial adult infected biomass,0
70,Perennial adult infected biomass,0
71,Perennial adult infected biomass,0
72,Perennial adult infected biomass,0
73,Perennial adult infected biomass,0
74,Perennial adult infected biomass,0
75,Perennial adult infected biomass,0
76,Perennial adult infected biomass,0
77,Perennial adult infected biomass,0
78,Perennial adult infected biomass,0
79,Perennial adult infected biomass,0
80,Perennial adult infected biomass,0
81,Perennial adult infected biomass,0
82,Perennial adult infected biomass,0
83,Perennial adult infected biomass,0
84,Perennial adult infected biomass,0
85,Perennial adult infected biomass,0
86,Perennial adult infected biomass,0
87,Perennial adult infected biomass,0
88,Perennial adult infected biomass,0
89,Perennial adult infected biomass,0
90,Perennial adult infected biomass,0
91,Perennial adult infected biomass,0
92,Perennial adult infected biomass,0
93,Perennial adult infected biomass,0
94,Perennial adult infected biomass,0
95,Perennial adult infected biomass,0
96,Perennial adult infected biomass,0
97,Perennial adult infected biomass,0
98,Perennial adult infected biomass,0
99,Perennial adult infected biomass,0
100,Perennial adult infected biomass,0
1,Conidia,0
2,Conidia,0
3,Conidia,0
4,Conidia,0
5,Conidia,0
6,Conidia,0
7,Conidia,0
8,Conidia,0
9,Conidia,0
10,Conidia,0
11,Conidia,0
12,Conidia,0
13,Conidia,0
14,Conidia,0
15,Conidia,0
16,Conidia,0
17,Conidia,0
18,Conidia,0
19,Conidia,0
20,Conidia,0
21,Conidia,0
22,Conidia,0
23,Conidia,0
24,Conidia,0
25,Conidia,0
26,Conidia,0
27,Conidia,0
28,Conidia,0
29,Conidia,0
30,Conidia,0
31,Conidia,0
32,Conidia,0
33,Conidia,0
34,Conidia,0
35,Conidia,0
36,Conidia,0
37,Conidia,0
38,Conidia,0
39,Conidia,0
40,Conidia,0
41,Conidia,0
42,Conidia,0
43,Conidia,0
44,Conidia,0
45,Conidia,0
46,Conidia,0
47,Conidia,0
48,Conidia,0
49,Conidia,0
50,Conidia,0
51,Conidia,0
52,Conidia,0
53,Conidia,0
54,Conidia,0
55,Conidia,0
56,Conidia,0
57,Conidia,0
58,Conidia,0
59,Conidia,0
60,Conidia,0
61,Conidia,0
62,Conidia,0
63,Conidia,0
64,Conidia,0
65,Conidia,0
66,Conidia,0
67,Conidia,0
68,Conidia,0
69,Conidia,0
70,Conidia,0
71,Conidia,0
72,Conidia,0
73,Conidia,0
74,Conidia,0
75,Conidia,0
76,Conidia,0
77,Conidia,0
78,Conidia,0
79,Conidia,0
80,Conidia,0
81,Conidia,0
82,Conidia,0
83,Conidia,0
84,Conidia,0
85,Conidia,0
86,Conidia,0
87,Conidia,0
88,Conidia,0
89,Conidia,0
90,Conidia,0
91,Conidia,0
92,Conidia,0
93,Conidia,0
94,Conidia,0
95,Conidia,0
96,Conidia,0
97,Conidia,0
98,Conidia,0
99,Conidia,0
100,Conidia,0
